date,state,city,place_type,confirmed,deaths
18/04/2020,ES,Viana,city,10,1
18/04/2020,ES,Vila Valério,city,0,0
18/04/2020,ES,Vila Velha,city,287,6
18/04/2020,ES,Vitória,city,244,9
28/03/2020,AC,,state,25,0
18/04/2020,GO,Águas Lindas de Goiás,city,2,0
18/04/2020,GO,Aloândia,city,1,0
18/04/2020,GO,Anápolis,city,29,0
18/04/2020,GO,Anhanguera,city,1,0
18/04/2020,GO,Aparecida de Goiânia,city,6,1
18/04/2020,GO,Aragoiânia,city,1,0
18/04/2020,GO,Bela Vista de Goiás,city,1,0
18/04/2020,GO,Bom Jesus de Goiás,city,1,0
18/04/2020,GO,Caldas Novas,city,1,0
18/04/2020,GO,Campestre de Goiás,city,1,0
18/04/2020,GO,Carmo do Rio Verde,city,1,0
18/04/2020,GO,Catalão,city,1,0
18/04/2020,GO,Ceres,city,2,0
18/04/2020,GO,Cidade Ocidental,city,2,0
18/04/2020,GO,Faina,city,1,0
18/04/2020,GO,Formosa,city,3,0
18/04/2020,GO,Goiandira,city,1,1
18/04/2020,GO,Goianésia,city,22,0
18/04/2020,GO,Goiânia,city,226,10
18/04/2020,GO,Goianira,city,1,0
18/04/2020,GO,Goiatuba,city,1,0
18/04/2020,GO,Guapó,city,1,0
18/04/2020,GO,Hidrolândia,city,0,0
18/04/2020,GO,Importados/Indefinidos,city,2,0
18/04/2020,GO,Itaguaru,city,1,0
18/04/2020,GO,Itumbiara,city,8,0
18/04/2020,GO,Jataí,city,4,0
18/04/2020,GO,Luziânia,city,8,2
18/04/2020,GO,Montividiu,city,1,0
18/04/2020,GO,Morrinhos,city,0,0
18/04/2020,GO,Nerópolis,city,1,0
18/04/2020,GO,Nova Glória,city,1,0
18/04/2020,GO,Nova Veneza,city,1,0
18/04/2020,GO,Paranaiguara,city,1,0
18/04/2020,GO,Paraúna,city,1,1
18/04/2020,GO,Pirenópolis,city,0,0
18/04/2020,GO,Pires do Rio,city,3,1
18/04/2020,GO,Professor Jamil,city,5,0
18/04/2020,GO,Rialma,city,4,0
18/04/2020,GO,Rio Verde,city,13,1
18/04/2020,GO,Santo Antônio do Descoberto,city,1,0
18/04/2020,GO,São Luís de Montes Belos,city,2,0
18/04/2020,GO,Senador Canedo,city,2,0
18/04/2020,GO,Silvânia,city,1,0
18/04/2020,GO,Trindade,city,5,0
18/04/2020,GO,Uruaçu,city,0,0
18/04/2020,GO,Valparaíso de Goiás,city,6,1
18/04/2020,GO,Vianópolis,city,1,0
29/03/2020,AC,,state,34,0
18/04/2020,MA,Açailândia,city,1,0
18/04/2020,MA,Alcântara,city,1,0
18/04/2020,MA,Altamira do Maranhão,city,1,0
18/04/2020,MA,Arari,city,1,0
18/04/2020,MA,Bacabal,city,5,0
18/04/2020,MA,Bacabeira,city,1,0
18/04/2020,MA,Barreirinhas,city,1,0
18/04/2020,MA,Cachoeira Grande,city,1,0
18/04/2020,MA,Cajapió,city,1,0
18/04/2020,MA,Cantanhede,city,1,0
18/04/2020,MA,Caxias,city,7,0
18/04/2020,MA,Chapadinha,city,1,0
18/04/2020,MA,Colinas,city,1,0
18/04/2020,MA,Cururupu,city,1,0
18/04/2020,MA,Davinópolis,city,1,0
18/04/2020,MA,Governador Nunes Freire,city,1,0
18/04/2020,MA,Icatu,city,0,0
18/04/2020,MA,Imperatriz,city,23,2
18/04/2020,MA,Itapecuru Mirim,city,0,0
18/04/2020,MA,Junco do Maranhão,city,1,0
18/04/2020,MA,Matinha,city,3,0
18/04/2020,MA,Miranda do Norte,city,2,0
18/04/2020,MA,Mirinzal,city,1,0
18/04/2020,MA,Morros,city,1,0
18/04/2020,MA,Paço do Lumiar,city,39,2
18/04/2020,MA,Raposa,city,4,0
18/04/2020,MA,Rosário,city,1,0
18/04/2020,MA,Santa Inês,city,1,0
18/04/2020,MA,Santa Rita,city,5,0
18/04/2020,MA,São Benedito do Rio Preto,city,1,0
18/04/2020,MA,São José de Ribamar,city,90,4
18/04/2020,MA,São Luís,city,990,40
18/04/2020,MA,Timon,city,4,0
18/04/2020,MA,Trizidela do Vale,city,1,0
18/04/2020,MA,Tuntum,city,1,0
18/04/2020,MA,Urbano Santos,city,3,0
18/04/2020,MA,Vargem Grande,city,1,0
18/04/2020,MA,Viana,city,2,0
18/04/2020,MA,Vitória do Mearim,city,3,0
18/04/2020,MA,Zé Doca,city,2,0
30/03/2020,AC,,state,41,0
18/04/2020,MG,Abaeté,city,1,0
18/04/2020,MG,Alfenas,city,2,0
18/04/2020,MG,Almenara,city,1,0
18/04/2020,MG,Alpercata,city,1,0
18/04/2020,MG,Araguari,city,7,0
18/04/2020,MG,Araxá,city,2,0
18/04/2020,MG,Arcos,city,7,0
18/04/2020,MG,Barbacena,city,3,0
18/04/2020,MG,Belmiro Braga,city,1,1
18/04/2020,MG,Belo Horizonte,city,420,8
18/04/2020,MG,Betim,city,9,0
18/04/2020,MG,Boa Esperança,city,6,0
18/04/2020,MG,Bom Despacho,city,1,0
18/04/2020,MG,Bonfim,city,1,1
18/04/2020,MG,Borda da Mata,city,2,0
18/04/2020,MG,Botelhos,city,1,0
18/04/2020,MG,Caeté,city,1,0
18/04/2020,MG,Camanducaia,city,2,0
18/04/2020,MG,Cambuí,city,7,0
18/04/2020,MG,Cambuquira,city,1,0
18/04/2020,MG,Campo Belo,city,3,0
18/04/2020,MG,Campos Altos,city,1,0
18/04/2020,MG,Campos Gerais,city,1,0
18/04/2020,MG,Capitólio,city,1,0
18/04/2020,MG,Carangola,city,1,0
18/04/2020,MG,Carmo da Cachoeira,city,1,0
18/04/2020,MG,Carmo do Cajuru,city,2,0
18/04/2020,MG,Cataguases,city,3,0
18/04/2020,MG,Centralina,city,1,0
18/04/2020,MG,Conceição das Alagoas,city,2,0
18/04/2020,MG,Conselheiro Lafaiete,city,1,0
18/04/2020,MG,Contagem,city,34,0
18/04/2020,MG,Coromandel,city,2,0
18/04/2020,MG,Coronel Fabriciano,city,6,0
18/04/2020,MG,Divinésia,city,1,0
18/04/2020,MG,Divinópolis,city,36,1
18/04/2020,MG,Esmeraldas,city,1,0
18/04/2020,MG,Espera Feliz,city,2,0
18/04/2020,MG,Espinosa,city,0,0
18/04/2020,MG,Extrema,city,12,0
18/04/2020,MG,Ferros,city,3,0
18/04/2020,MG,Formiga,city,1,0
18/04/2020,MG,Frutal,city,2,0
18/04/2020,MG,Goianá,city,3,0
18/04/2020,MG,Governador Valadares,city,6,2
18/04/2020,MG,Guaranésia,city,1,0
18/04/2020,MG,Guaxupé,city,1,0
18/04/2020,MG,Guimarânia,city,1,0
18/04/2020,MG,Ibirité,city,4,0
18/04/2020,MG,Importados/Indefinidos,city,12,0
18/04/2020,MG,Ipaba,city,2,0
18/04/2020,MG,Ipatinga,city,6,0
18/04/2020,MG,Ipuiúna,city,1,0
18/04/2020,MG,Itabira,city,5,1
18/04/2020,MG,Itaguara,city,1,0
18/04/2020,MG,Itajubá,city,2,0
18/04/2020,MG,Itanhandu,city,3,0
18/04/2020,MG,Itapecerica,city,3,0
18/04/2020,MG,Itapeva,city,1,0
18/04/2020,MG,Itaúna,city,1,0
18/04/2020,MG,Ituiutaba,city,1,0
18/04/2020,MG,Jaboticatubas,city,1,0
18/04/2020,MG,Janaúba,city,3,0
18/04/2020,MG,Jeceaba,city,1,0
18/04/2020,MG,João Monlevade,city,1,0
18/04/2020,MG,Juiz de Fora,city,93,2
18/04/2020,MG,Lagoa da Prata,city,14,0
18/04/2020,MG,Lavras,city,5,0
18/04/2020,MG,Leopoldina,city,1,0
18/04/2020,MG,Machado,city,2,0
18/04/2020,MG,Manhuaçu,city,3,0
18/04/2020,MG,Mariana,city,8,1
18/04/2020,MG,Mário Campos,city,1,0
18/04/2020,MG,Marliéria,city,1,0
18/04/2020,MG,Matias Barbosa,city,0,0
18/04/2020,MG,Matozinhos,city,1,0
18/04/2020,MG,Monte Azul,city,1,0
18/04/2020,MG,Monte Carmelo,city,5,0
18/04/2020,MG,Montes Claros,city,5,1
18/04/2020,MG,Munhoz,city,3,0
18/04/2020,MG,Muriaé,city,5,0
18/04/2020,MG,Nanuque,city,2,1
18/04/2020,MG,Nazareno,city,1,0
18/04/2020,MG,Nova Lima,city,45,0
18/04/2020,MG,Nova Serrana,city,1,1
18/04/2020,MG,Novo Cruzeiro,city,1,0
18/04/2020,MG,Ouro Fino,city,1,1
18/04/2020,MG,Paracatu,city,4,0
18/04/2020,MG,Pará de Minas,city,5,0
18/04/2020,MG,Paraisópolis,city,4,2
18/04/2020,MG,Passos,city,1,0
18/04/2020,MG,Patos de Minas,city,9,1
18/04/2020,MG,Patrocínio,city,9,1
18/04/2020,MG,Perdões,city,1,0
18/04/2020,MG,Pirapetinga,city,1,0
18/04/2020,MG,Pirapora,city,2,0
18/04/2020,MG,Piumhi,city,2,1
18/04/2020,MG,Poços de Caldas,city,8,1
18/04/2020,MG,Pouso Alegre,city,18,2
18/04/2020,MG,Ribeirão das Neves,city,2,0
18/04/2020,MG,Sabará,city,8,0
18/04/2020,MG,Santa Luzia,city,4,0
18/04/2020,MG,Santa Maria de Itabira,city,1,0
18/04/2020,MG,Santana do Paraíso,city,1,0
18/04/2020,MG,Santo Antônio do Monte,city,3,0
18/04/2020,MG,Santos Dumont,city,1,0
18/04/2020,MG,São Brás do Suaçuí,city,1,0
18/04/2020,MG,São Gotardo,city,1,0
18/04/2020,MG,São João del Rei,city,4,0
18/04/2020,MG,São João Nepomuceno,city,1,0
18/04/2020,MG,São Lourenço,city,2,0
18/04/2020,MG,São Sebastião do Paraíso,city,1,1
18/04/2020,MG,São Tomás de Aquino,city,2,1
18/04/2020,MG,Sarzedo,city,1,0
18/04/2020,MG,Senador Amaral,city,4,0
18/04/2020,MG,Serra do Salitre,city,1,0
18/04/2020,MG,Sete Lagoas,city,4,0
18/04/2020,MG,Timóteo,city,8,0
18/04/2020,MG,Toledo,city,3,0
18/04/2020,MG,Três Pontas,city,1,1
18/04/2020,MG,Ubá,city,4,0
18/04/2020,MG,Uberaba,city,22,2
18/04/2020,MG,Uberlândia,city,67,4
18/04/2020,MG,Unaí,city,1,0
18/04/2020,MG,Varginha,city,11,1
18/04/2020,MG,Vazante,city,2,0
31/03/2020,AC,,state,42,0
18/04/2020,MS,Alcinópolis,city,1,0
18/04/2020,MS,Batayporã,city,6,2
18/04/2020,MS,Campo Grande,city,85,2
18/04/2020,MS,Chapadão do Sul,city,7,0
18/04/2020,MS,Corumbá,city,2,0
18/04/2020,MS,Coxim,city,1,0
18/04/2020,MS,Dourados,city,11,0
18/04/2020,MS,Ladário,city,1,0
18/04/2020,MS,Miranda,city,1,0
18/04/2020,MS,Mundo Novo,city,2,0
18/04/2020,MS,Naviraí,city,1,0
18/04/2020,MS,Nova Andradina,city,11,0
18/04/2020,MS,Paraíso das Águas,city,1,0
18/04/2020,MS,Paranaíba,city,2,0
18/04/2020,MS,Ponta Porã,city,1,0
18/04/2020,MS,Rio Verde de Mato Grosso,city,1,0
18/04/2020,MS,Selvíria,city,1,0
18/04/2020,MS,Sidrolândia,city,1,0
18/04/2020,MS,Sonora,city,9,0
18/04/2020,MS,Três Lagoas,city,16,1
01/04/2020,AC,,state,43,0
18/04/2020,MT,Alta Floresta,city,1,0
18/04/2020,MT,Aripuanã,city,2,1
18/04/2020,MT,Barra do Garças,city,1,0
18/04/2020,MT,Cáceres,city,3,1
18/04/2020,MT,Campo Novo do Parecis,city,1,0
18/04/2020,MT,Canarana,city,1,0
18/04/2020,MT,Chapada dos Guimarães,city,0,0
18/04/2020,MT,Conquista D'Oeste,city,1,0
18/04/2020,MT,Cuiabá,city,91,1
18/04/2020,MT,Importados/Indefinidos,city,4,0
18/04/2020,MT,Ipiranga do Norte,city,1,0
18/04/2020,MT,Lambari D'Oeste,city,1,0
18/04/2020,MT,Lucas do Rio Verde,city,1,1
18/04/2020,MT,Mirassol d'Oeste,city,1,0
18/04/2020,MT,Nova Monte Verde,city,1,0
18/04/2020,MT,Nova Mutum,city,1,0
18/04/2020,MT,Pontes e Lacerda,city,1,0
18/04/2020,MT,Primavera do Leste,city,4,0
18/04/2020,MT,Rondonópolis,city,24,1
18/04/2020,MT,São José dos Quatro Marcos,city,4,0
18/04/2020,MT,Sinop,city,13,0
18/04/2020,MT,Tangará da Serra,city,5,0
18/04/2020,MT,União do Sul,city,1,0
18/04/2020,MT,Várzea Grande,city,8,0
02/04/2020,AC,,state,45,0
18/04/2020,PA,Abaetetuba,city,6,0
18/04/2020,PA,Acará,city,1,0
18/04/2020,PA,Afuá,city,1,0
18/04/2020,PA,Altamira,city,3,0
18/04/2020,PA,Ananindeua,city,68,1
18/04/2020,PA,Barcarena,city,4,0
18/04/2020,PA,Belém,city,446,22
18/04/2020,PA,Benevides,city,6,0
18/04/2020,PA,Bragança,city,3,0
18/04/2020,PA,Bujaru,city,1,0
18/04/2020,PA,Cachoeira do Arari,city,1,0
18/04/2020,PA,Cametá,city,1,1
18/04/2020,PA,Canaã dos Carajás,city,1,1
18/04/2020,PA,Capanema,city,1,0
18/04/2020,PA,Capitão Poço,city,1,0
18/04/2020,PA,Castanhal,city,8,0
18/04/2020,PA,Conceição do Araguaia,city,1,0
18/04/2020,PA,Curralinho,city,1,0
18/04/2020,PA,Goianésia do Pará,city,1,0
18/04/2020,PA,Itaituba,city,5,0
18/04/2020,PA,Juruti,city,3,0
18/04/2020,PA,Marabá,city,5,0
18/04/2020,PA,Marapanim,city,1,0
18/04/2020,PA,Marituba,city,11,1
18/04/2020,PA,Monte Alegre,city,1,0
18/04/2020,PA,Muaná,city,2,0
18/04/2020,PA,Nova Ipixuna,city,1,0
18/04/2020,PA,Novo Progresso,city,2,0
18/04/2020,PA,Óbidos,city,1,0
18/04/2020,PA,Oeiras do Pará,city,1,0
18/04/2020,PA,Parauapebas,city,15,3
18/04/2020,PA,Primavera,city,1,0
18/04/2020,PA,Quatipuru,city,1,0
18/04/2020,PA,Rondon do Pará,city,2,1
18/04/2020,PA,Salinópolis,city,1,0
18/04/2020,PA,Santa Bárbara do Pará,city,2,0
18/04/2020,PA,Santarém,city,20,2
18/04/2020,PA,Santo Antônio do Tauá,city,4,0
18/04/2020,PA,São Geraldo do Araguaia,city,1,0
18/04/2020,PA,São Miguel do Guamá,city,2,1
18/04/2020,PA,Tucumã,city,1,0
18/04/2020,PA,Tucuruí,city,2,0
18/04/2020,PA,Vigia,city,1,0
03/04/2020,AC,,state,46,0
18/04/2020,PB,Bayeux,city,8,1
18/04/2020,PB,Cabedelo,city,9,2
18/04/2020,PB,Campina Grande,city,12,1
18/04/2020,PB,Congo,city,1,0
18/04/2020,PB,Igaracy,city,1,0
18/04/2020,PB,João Pessoa,city,163,17
18/04/2020,PB,Junco do Seridó,city,3,1
18/04/2020,PB,Patos,city,7,2
18/04/2020,PB,Pombal,city,2,0
18/04/2020,PB,Queimadas,city,1,0
18/04/2020,PB,Riachão do Poço,city,1,1
18/04/2020,PB,Santa Rita,city,21,2
18/04/2020,PB,São Bento,city,1,0
18/04/2020,PB,São João do Rio do Peixe,city,1,0
18/04/2020,PB,Sapé,city,2,1
18/04/2020,PB,Serra Branca,city,1,0
18/04/2020,PB,Sousa,city,1,0
18/04/2020,PB,Taperoá,city,1,1
04/04/2020,AC,,state,46,0
18/04/2020,PE,Abreu e Lima,city,21,0
18/04/2020,PE,Aliança,city,5,1
18/04/2020,PE,Amaraji,city,1,1
18/04/2020,PE,Araçoiaba,city,2,0
18/04/2020,PE,Arcoverde,city,7,2
18/04/2020,PE,Belo Jardim,city,3,0
18/04/2020,PE,Bezerros,city,1,0
18/04/2020,PE,Bom Conselho,city,2,1
18/04/2020,PE,Bom Jardim,city,3,1
18/04/2020,PE,Bonito,city,1,1
18/04/2020,PE,Cabo de Santo Agostinho,city,22,11
18/04/2020,PE,Cachoeirinha,city,8,0
18/04/2020,PE,Camaragibe,city,87,7
18/04/2020,PE,Capoeiras,city,1,0
18/04/2020,PE,Carnaíba,city,1,1
18/04/2020,PE,Carpina,city,2,0
18/04/2020,PE,Caruaru,city,15,1
18/04/2020,PE,Catende,city,2,1
18/04/2020,PE,Chã de Alegria,city,2,0
18/04/2020,PE,Chã Grande,city,3,0
18/04/2020,PE,Cupira,city,1,0
18/04/2020,PE,Escada,city,2,0
18/04/2020,PE,Feira Nova,city,2,0
18/04/2020,PE,Fernando de Noronha,city,26,0
18/04/2020,PE,Frei Miguelinho,city,0,0
18/04/2020,PE,Gameleira,city,1,1
18/04/2020,PE,Garanhuns,city,6,1
18/04/2020,PE,Glória do Goitá,city,2,0
18/04/2020,PE,Goiana,city,6,3
18/04/2020,PE,Gravatá,city,1,0
18/04/2020,PE,Igarassu,city,16,3
18/04/2020,PE,Ilha de Itamaracá,city,4,0
18/04/2020,PE,Importados/Indefinidos,city,11,1
18/04/2020,PE,Ipojuca,city,7,1
18/04/2020,PE,Ipubi,city,2,0
18/04/2020,PE,Itapissuma,city,2,0
18/04/2020,PE,Jaboatão dos Guararapes,city,159,15
18/04/2020,PE,João Alfredo,city,4,0
18/04/2020,PE,Lagoa de Itaenga,city,1,0
18/04/2020,PE,Lagoa do Carro,city,2,1
18/04/2020,PE,Lagoa dos Gatos,city,1,1
18/04/2020,PE,Limoeiro,city,8,3
18/04/2020,PE,Macaparana,city,1,1
18/04/2020,PE,Machados,city,2,1
18/04/2020,PE,Moreno,city,7,2
18/04/2020,PE,Olinda,city,198,14
18/04/2020,PE,Palmares,city,4,3
18/04/2020,PE,Passira,city,1,0
18/04/2020,PE,Paudalho,city,10,5
18/04/2020,PE,Paulista,city,130,5
18/04/2020,PE,Pesqueira,city,1,0
18/04/2020,PE,Petrolina,city,6,0
18/04/2020,PE,Pombos,city,4,1
18/04/2020,PE,Quipapá,city,1,0
18/04/2020,PE,Recife,city,1255,94
18/04/2020,PE,Ribeirão,city,1,0
18/04/2020,PE,Rio Formoso,city,1,0
18/04/2020,PE,Salgueiro,city,6,0
18/04/2020,PE,Sanharó,city,0,0
18/04/2020,PE,Santa Cruz do Capibaribe,city,2,0
18/04/2020,PE,São Bento do Una,city,1,0
18/04/2020,PE,São Caitano,city,4,0
18/04/2020,PE,São José da Coroa Grande,city,1,1
18/04/2020,PE,São José do Egito,city,1,0
18/04/2020,PE,São Lourenço da Mata,city,64,13
18/04/2020,PE,São Vicente Ferrer,city,1,0
18/04/2020,PE,Serra Talhada,city,4,0
18/04/2020,PE,Sertânia,city,1,1
18/04/2020,PE,Surubim,city,1,0
18/04/2020,PE,Timbaúba,city,4,2
18/04/2020,PE,Toritama,city,1,0
18/04/2020,PE,Tracunhaém,city,2,0
18/04/2020,PE,Triunfo,city,2,0
18/04/2020,PE,Vertentes,city,1,0
18/04/2020,PE,Vitória de Santo Antão,city,20,4
05/04/2020,AC,,state,48,0
18/04/2020,PI,Altos,city,1,0
18/04/2020,PI,Angical do Piauí,city,1,0
18/04/2020,PI,Bom Princípio do Piauí,city,1,1
18/04/2020,PI,Bonfim do Piauí,city,1,0
18/04/2020,PI,Campo Maior,city,2,0
18/04/2020,PI,Caracol,city,1,0
18/04/2020,PI,Demerval Lobão,city,1,0
18/04/2020,PI,Esperantina,city,1,0
18/04/2020,PI,Francinópolis,city,1,0
18/04/2020,PI,Inhuma,city,1,0
18/04/2020,PI,Luís Correia,city,2,0
18/04/2020,PI,Parnaíba,city,6,1
18/04/2020,PI,Picos,city,2,1
18/04/2020,PI,Pimenteiras,city,1,0
18/04/2020,PI,Piracuruca,city,4,1
18/04/2020,PI,Ribeira do Piauí,city,1,0
18/04/2020,PI,São José do Divino,city,3,1
18/04/2020,PI,São José do Piauí,city,1,0
18/04/2020,PI,São Raimundo Nonato,city,1,0
18/04/2020,PI,Teresina,city,111,5
18/04/2020,PI,União,city,1,0
06/04/2020,AC,,state,50,1
18/04/2020,PR,Almirante Tamandaré,city,6,0
18/04/2020,PR,Alto Paraná,city,3,0
18/04/2020,PR,Apucarana,city,11,0
18/04/2020,PR,Arapongas,city,13,1
18/04/2020,PR,Araruna,city,8,0
18/04/2020,PR,Araucária,city,5,0
18/04/2020,PR,Assaí,city,1,0
18/04/2020,PR,Assis Chateaubriand,city,8,0
18/04/2020,PR,Balsa Nova,city,5,0
18/04/2020,PR,Bandeirantes,city,3,1
18/04/2020,PR,Cambé,city,4,0
18/04/2020,PR,Campina da Lagoa,city,1,1
18/04/2020,PR,Campina Grande do Sul,city,5,0
18/04/2020,PR,Campo Largo,city,15,2
18/04/2020,PR,Campo Magro,city,1,0
18/04/2020,PR,Campo Mourão,city,23,4
18/04/2020,PR,Cascavel,city,63,3
18/04/2020,PR,Castro,city,2,0
18/04/2020,PR,Chopinzinho,city,1,0
18/04/2020,PR,Cianorte,city,14,1
18/04/2020,PR,Colombo,city,8,0
18/04/2020,PR,Contenda,city,1,0
18/04/2020,PR,Cornélio Procópio,city,1,0
18/04/2020,PR,Curitiba,city,346,9
18/04/2020,PR,Dois Vizinhos,city,1,0
18/04/2020,PR,Faxinal,city,1,0
18/04/2020,PR,Fazenda Rio Grande,city,7,0
18/04/2020,PR,Foz do Iguaçu,city,39,0
18/04/2020,PR,Francisco Beltrão,city,3,0
18/04/2020,PR,Goioerê,city,4,0
18/04/2020,PR,Guaíra,city,3,1
18/04/2020,PR,Guairaçá,city,1,0
18/04/2020,PR,Guaraci,city,1,0
18/04/2020,PR,Guaraniaçu,city,5,0
18/04/2020,PR,Guarapuava,city,2,0
18/04/2020,PR,Ibaiti,city,1,0
18/04/2020,PR,Ibema,city,11,0
18/04/2020,PR,Imbaú,city,1,0
18/04/2020,PR,Importados/Indefinidos,city,15,2
18/04/2020,PR,Iretama,city,1,1
18/04/2020,PR,Itaperuçu,city,1,0
18/04/2020,PR,Ivaiporã,city,6,1
18/04/2020,PR,Jaguapitã,city,1,0
18/04/2020,PR,Jataizinho,city,2,0
18/04/2020,PR,Jussara,city,1,1
18/04/2020,PR,Lapa,city,2,0
18/04/2020,PR,Leópolis,city,1,0
18/04/2020,PR,Londrina,city,90,6
18/04/2020,PR,Mandirituba,city,3,0
18/04/2020,PR,Manoel Ribas,city,1,1
18/04/2020,PR,Marechal Cândido Rondon,city,2,0
18/04/2020,PR,Maringá,city,40,5
18/04/2020,PR,Mariópolis,city,2,0
18/04/2020,PR,Marumbi,city,2,0
18/04/2020,PR,Matinhos,city,2,0
18/04/2020,PR,Medianeira,city,4,0
18/04/2020,PR,Morretes,city,1,0
18/04/2020,PR,Nova Londrina,city,1,0
18/04/2020,PR,Paiçandu,city,0,0
18/04/2020,PR,Palmas,city,1,0
18/04/2020,PR,Palmeira,city,2,0
18/04/2020,PR,Paranaguá,city,11,2
18/04/2020,PR,Paranavaí,city,12,2
18/04/2020,PR,Pato Branco,city,8,1
18/04/2020,PR,Peabiru,city,2,0
18/04/2020,PR,Pinhais,city,17,1
18/04/2020,PR,Pinhão,city,1,0
18/04/2020,PR,Piraquara,city,3,0
18/04/2020,PR,Ponta Grossa,city,6,0
18/04/2020,PR,Primeiro de Maio,city,2,1
18/04/2020,PR,Quatiguá,city,2,1
18/04/2020,PR,Quatro Barras,city,1,0
18/04/2020,PR,Quitandinha,city,2,0
18/04/2020,PR,Rio Branco do Sul,city,4,0
18/04/2020,PR,Rio Negro,city,2,0
18/04/2020,PR,Rolândia,city,3,0
18/04/2020,PR,Santa Cruz de Monte Castelo,city,1,0
18/04/2020,PR,Santa Fé,city,7,1
18/04/2020,PR,Santa Isabel do Ivaí,city,1,0
18/04/2020,PR,Santa Mônica,city,7,0
18/04/2020,PR,Santana do Itararé,city,1,0
18/04/2020,PR,Santo Antônio do Caiuá,city,1,0
18/04/2020,PR,São João do Caiuá,city,6,0
18/04/2020,PR,São João do Ivaí,city,6,0
18/04/2020,PR,São José dos Pinhais,city,18,0
18/04/2020,PR,São Manoel do Paraná,city,1,0
18/04/2020,PR,Sarandi,city,2,0
18/04/2020,PR,Sertaneja,city,1,0
18/04/2020,PR,Telêmaco Borba,city,6,0
18/04/2020,PR,Terra Boa,city,2,0
18/04/2020,PR,Terra Rica,city,1,0
18/04/2020,PR,Toledo,city,1,0
18/04/2020,PR,Tupãssi,city,1,0
18/04/2020,PR,Umuarama,city,3,0
18/04/2020,PR,União da Vitória,city,6,0
18/04/2020,PR,Verê,city,2,0
18/04/2020,PR,Vitorino,city,1,0
07/04/2020,AC,,state,50,2
18/04/2020,RJ,Angra dos Reis,city,8,0
18/04/2020,RJ,Araruama,city,12,1
18/04/2020,RJ,Areal,city,1,0
18/04/2020,RJ,Armação dos Búzios,city,1,0
18/04/2020,RJ,Arraial do Cabo,city,3,1
18/04/2020,RJ,Barra do Piraí,city,12,2
18/04/2020,RJ,Barra Mansa,city,14,1
18/04/2020,RJ,Belford Roxo,city,63,6
18/04/2020,RJ,Bom Jardim,city,4,1
18/04/2020,RJ,Bom Jesus do Itabapoana,city,5,1
18/04/2020,RJ,Cabo Frio,city,9,0
18/04/2020,RJ,Cachoeiras de Macacu,city,3,1
18/04/2020,RJ,Campos dos Goytacazes,city,7,1
18/04/2020,RJ,Cantagalo,city,1,0
18/04/2020,RJ,Carapebus,city,1,0
18/04/2020,RJ,Casimiro de Abreu,city,9,0
18/04/2020,RJ,Duque de Caxias,city,170,34
18/04/2020,RJ,Guapimirim,city,3,0
18/04/2020,RJ,Iguaba Grande,city,6,2
18/04/2020,RJ,Importados/Indefinidos,city,1,0
18/04/2020,RJ,Itaboraí,city,34,5
18/04/2020,RJ,Itaguaí,city,7,2
18/04/2020,RJ,Itaperuna,city,3,0
18/04/2020,RJ,Itatiaia,city,1,0
18/04/2020,RJ,Japeri,city,5,1
18/04/2020,RJ,Macaé,city,21,4
18/04/2020,RJ,Magé,city,33,3
18/04/2020,RJ,Mangaratiba,city,5,2
18/04/2020,RJ,Maricá,city,35,4
18/04/2020,RJ,Mendes,city,1,0
18/04/2020,RJ,Mesquita,city,56,7
18/04/2020,RJ,Miguel Pereira,city,5,1
18/04/2020,RJ,Nilópolis,city,25,0
18/04/2020,RJ,Niterói,city,199,14
18/04/2020,RJ,Nova Friburgo,city,30,1
18/04/2020,RJ,Nova Iguaçu,city,160,13
18/04/2020,RJ,Paracambi,city,8,0
18/04/2020,RJ,Paraíba do Sul,city,3,0
18/04/2020,RJ,Paraty,city,4,1
18/04/2020,RJ,Paty do Alferes,city,2,0
18/04/2020,RJ,Petrópolis,city,67,6
18/04/2020,RJ,Pinheiral,city,1,0
18/04/2020,RJ,Piraí,city,2,0
18/04/2020,RJ,Porciúncula,city,1,0
18/04/2020,RJ,Porto Real,city,2,0
18/04/2020,RJ,Quatis,city,2,0
18/04/2020,RJ,Queimados,city,16,1
18/04/2020,RJ,Quissamã,city,3,0
18/04/2020,RJ,Resende,city,11,2
18/04/2020,RJ,Rio Bonito,city,7,2
18/04/2020,RJ,Rio das Flores,city,1,0
18/04/2020,RJ,Rio das Ostras,city,15,4
18/04/2020,RJ,Rio de Janeiro,city,3059,237
18/04/2020,RJ,São Fidélis,city,3,0
18/04/2020,RJ,São Francisco de Itabapoana,city,2,1
18/04/2020,RJ,São Gonçalo,city,104,6
18/04/2020,RJ,São João da Barra,city,1,0
18/04/2020,RJ,São João de Meriti,city,77,6
18/04/2020,RJ,São Pedro da Aldeia,city,12,2
18/04/2020,RJ,Sapucaia,city,3,1
18/04/2020,RJ,Saquarema,city,2,0
18/04/2020,RJ,Seropédica,city,4,0
18/04/2020,RJ,Silva Jardim,city,1,0
18/04/2020,RJ,Sumidouro,city,1,0
18/04/2020,RJ,Tanguá,city,5,3
18/04/2020,RJ,Teresópolis,city,16,1
18/04/2020,RJ,Trajano de Moraes,city,0,0
18/04/2020,RJ,Três Rios,city,5,0
18/04/2020,RJ,Valença,city,2,0
18/04/2020,RJ,Volta Redonda,city,148,6
