country,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
China,16/04/2020,nowcast,0.3,0.2,0.4,0.3,0.4,1
China,17/04/2020,nowcast,0.4,0.2,0.5,0.3,0.4,1
China,18/04/2020,nowcast,0.4,0.2,0.6,0.3,0.5,1
China,19/04/2020,nowcast,0.5,0.3,0.7,0.3,0.5,1
China,20/04/2020,nowcast,0.6,0.3,0.9,0.4,0.6,0.98
China,21/04/2020,nowcast,0.6,0.3,1,0.4,0.7,0.94
China,22/04/2020,nowcast,0.6,0.3,1.1,0.4,0.7,0.9
China,23/04/2020,nowcast,0.6,0.3,1.1,0.4,0.8,0.88
China,24/04/2020,nowcast,0.6,0.2,1.1,0.3,0.7,0.88
Colombia,07/03/2020,nowcast,2.1,1.6,2.6,1.8,2.2,0
Colombia,08/03/2020,nowcast,2,1.5,2.5,1.8,2.1,0
Colombia,09/03/2020,nowcast,1.9,1.6,2.4,1.8,2.1,0
Colombia,10/03/2020,nowcast,1.9,1.5,2.3,1.7,2,0
Colombia,11/03/2020,nowcast,1.8,1.5,2.2,1.7,1.9,0
Colombia,12/03/2020,nowcast,1.8,1.5,2.1,1.6,1.9,0
Colombia,13/03/2020,nowcast,1.7,1.4,2,1.6,1.8,0
Colombia,14/03/2020,nowcast,1.7,1.4,2,1.5,1.8,0
Colombia,15/03/2020,nowcast,1.6,1.4,1.9,1.5,1.7,0
Colombia,16/03/2020,nowcast,1.6,1.3,1.8,1.5,1.6,0
Colombia,17/03/2020,nowcast,1.5,1.3,1.8,1.4,1.6,0
Colombia,18/03/2020,nowcast,1.5,1.3,1.7,1.4,1.6,0
Colombia,19/03/2020,nowcast,1.4,1.3,1.7,1.4,1.5,0
Colombia,20/03/2020,nowcast,1.4,1.2,1.6,1.3,1.5,0
Colombia,21/03/2020,nowcast,1.4,1.2,1.6,1.3,1.4,0
Colombia,22/03/2020,nowcast,1.4,1.2,1.5,1.3,1.4,0
Colombia,23/03/2020,nowcast,1.4,1.2,1.5,1.3,1.4,0
Colombia,24/03/2020,nowcast,1.4,1.2,1.5,1.3,1.4,0
Colombia,25/03/2020,nowcast,1.3,1.2,1.5,1.3,1.4,0
Colombia,26/03/2020,nowcast,1.3,1.2,1.5,1.3,1.4,0
Colombia,27/03/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Colombia,28/03/2020,nowcast,1.3,1.1,1.4,1.2,1.3,0
Colombia,29/03/2020,nowcast,1.2,1.1,1.4,1.2,1.3,0
Colombia,30/03/2020,nowcast,1.2,1.1,1.3,1.2,1.3,0
Colombia,31/03/2020,nowcast,1.2,1.1,1.3,1.2,1.2,0
Colombia,01/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Colombia,02/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Colombia,03/04/2020,nowcast,1.2,1.1,1.2,1.1,1.2,0
Colombia,04/04/2020,nowcast,1.1,1,1.2,1.1,1.1,0.02
Colombia,05/04/2020,nowcast,1.1,1,1.2,1,1.1,0.1
Colombia,06/04/2020,nowcast,1,0.9,1.1,1,1.1,0.24
Colombia,07/04/2020,nowcast,1,0.9,1.1,1,1,0.33
Colombia,08/04/2020,nowcast,1,1,1.1,1,1.1,0.27
Colombia,09/04/2020,nowcast,1.1,1,1.2,1,1.1,0.08
Colombia,10/04/2020,nowcast,1.1,1,1.2,1.1,1.1,0.01
Colombia,11/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Colombia,12/04/2020,nowcast,1.2,1.1,1.3,1.2,1.2,0
Colombia,13/04/2020,nowcast,1.2,1.1,1.3,1.2,1.3,0
Colombia,14/04/2020,nowcast,1.2,1.1,1.3,1.2,1.3,0
Colombia,15/04/2020,nowcast,1.2,1.1,1.3,1.2,1.3,0
Colombia,16/04/2020,nowcast,1.2,1.1,1.3,1.2,1.3,0
Colombia,17/04/2020,nowcast,1.2,1.1,1.3,1.2,1.3,0
Colombia,18/04/2020,nowcast,1.2,1.1,1.3,1.2,1.3,0
Colombia,19/04/2020,nowcast,1.2,1.1,1.3,1.2,1.3,0
Colombia,20/04/2020,nowcast,1.2,1.1,1.3,1.2,1.3,0
Colombia,21/04/2020,nowcast,1.2,1.1,1.3,1.2,1.2,0
Colombia,22/04/2020,nowcast,1.2,1.1,1.3,1.2,1.2,0
Colombia,23/04/2020,nowcast,1.2,1.1,1.3,1.2,1.3,0
Colombia,24/04/2020,nowcast,1.2,1.1,1.4,1.2,1.3,0
Colombia,25/04/2020,forecast,1.2,1.1,1.4,1.2,1.3,0
Colombia,26/04/2020,forecast,1.2,1.1,1.4,1.2,1.3,0.01
Colombia,27/04/2020,forecast,1.2,1.1,1.4,1.2,1.3,0.01
Colombia,28/04/2020,forecast,1.2,1,1.4,1.2,1.3,0.02
Colombia,29/04/2020,forecast,1.2,1,1.5,1.1,1.3,0.03
Colombia,30/04/2020,forecast,1.2,1,1.5,1.1,1.3,0.04
Colombia,01/05/2020,forecast,1.2,1,1.5,1.1,1.3,0.06
Colombia,02/05/2020,forecast,1.2,0.9,1.5,1.1,1.3,0.07
Colombia,03/05/2020,forecast,1.2,0.9,1.6,1.1,1.4,0.1
Colombia,04/05/2020,forecast,1.2,0.9,1.6,1.1,1.3,0.12
Colombia,05/05/2020,forecast,1.2,0.9,1.6,1.1,1.3,0.13
Colombia,06/05/2020,forecast,1.2,0.8,1.6,1.1,1.4,0.14
Colombia,07/05/2020,forecast,1.2,0.8,1.6,1.1,1.4,0.16
Colombia,08/05/2020,forecast,1.2,0.8,1.6,1,1.4,0.18
Cote dIvoire,16/03/2020,nowcast,1.8,1.4,2.3,1.6,2,0
Cote dIvoire,17/03/2020,nowcast,1.8,1.3,2.2,1.5,1.9,0
Cote dIvoire,18/03/2020,nowcast,1.7,1.2,2.1,1.5,1.8,0
Cote dIvoire,19/03/2020,nowcast,1.6,1.2,2,1.4,1.7,0
Cote dIvoire,20/03/2020,nowcast,1.5,1.2,1.9,1.3,1.6,0.01
Cote dIvoire,21/03/2020,nowcast,1.4,1.1,1.7,1.3,1.5,0.01
Cote dIvoire,22/03/2020,nowcast,1.4,1.1,1.6,1.2,1.5,0.02
Cote dIvoire,23/03/2020,nowcast,1.3,1,1.6,1.2,1.4,0.02
Cote dIvoire,24/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0.02
Cote dIvoire,25/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0.02
Cote dIvoire,26/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Cote dIvoire,27/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0
Cote dIvoire,28/03/2020,nowcast,1.3,1.1,1.6,1.2,1.4,0
Cote dIvoire,29/03/2020,nowcast,1.4,1.1,1.6,1.3,1.5,0
Cote dIvoire,30/03/2020,nowcast,1.4,1.2,1.6,1.3,1.5,0
Cote dIvoire,31/03/2020,nowcast,1.4,1.2,1.6,1.3,1.4,0
Cote dIvoire,01/04/2020,nowcast,1.3,1.1,1.5,1.3,1.4,0
Cote dIvoire,02/04/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Cote dIvoire,03/04/2020,nowcast,1.2,1,1.4,1.1,1.3,0.03
Cote dIvoire,04/04/2020,nowcast,1.2,1,1.4,1.1,1.2,0.07
Cote dIvoire,05/04/2020,nowcast,1.1,0.9,1.3,1.1,1.2,0.12
Cote dIvoire,06/04/2020,nowcast,1.1,0.9,1.2,1,1.2,0.2
Cote dIvoire,07/04/2020,nowcast,1.1,0.9,1.2,1,1.1,0.28
Cote dIvoire,08/04/2020,nowcast,1,0.9,1.2,1,1.1,0.36
Cote dIvoire,09/04/2020,nowcast,1,0.9,1.2,1,1.1,0.4
Cote dIvoire,10/04/2020,nowcast,1,0.9,1.2,1,1.1,0.38
Cote dIvoire,11/04/2020,nowcast,1,0.9,1.2,1,1.1,0.29
Cote dIvoire,12/04/2020,nowcast,1.1,0.9,1.2,1,1.1,0.25
Cote dIvoire,13/04/2020,nowcast,1.1,0.9,1.2,1,1.1,0.21
Cote dIvoire,14/04/2020,nowcast,1.1,0.9,1.2,1,1.1,0.25
Cote dIvoire,15/04/2020,nowcast,1,0.9,1.2,1,1.1,0.32
Cote dIvoire,16/04/2020,nowcast,1,0.9,1.2,1,1.1,0.39
Cote dIvoire,17/04/2020,nowcast,1,0.9,1.2,1,1.1,0.45
Cote dIvoire,18/04/2020,nowcast,1,0.9,1.2,0.9,1.1,0.48
Cote dIvoire,19/04/2020,nowcast,1,0.8,1.2,0.9,1.1,0.52
Cote dIvoire,20/04/2020,nowcast,1,0.8,1.1,0.9,1,0.59
Cote dIvoire,21/04/2020,nowcast,1,0.8,1.1,0.9,1,0.65
Cote dIvoire,22/04/2020,nowcast,1,0.8,1.1,0.9,1,0.64
Cote dIvoire,23/04/2020,nowcast,1,0.8,1.2,0.9,1.1,0.53
Cote dIvoire,24/04/2020,nowcast,1.1,0.8,1.3,1,1.1,0.33
Cote dIvoire,25/04/2020,forecast,1.1,0.8,1.4,0.9,1.1,0.34
Cote dIvoire,26/04/2020,forecast,1.1,0.8,1.4,0.9,1.1,0.34
Cote dIvoire,27/04/2020,forecast,1.1,0.7,1.4,0.9,1.2,0.34
Cote dIvoire,28/04/2020,forecast,1.1,0.7,1.5,0.9,1.2,0.36
Cote dIvoire,29/04/2020,forecast,1.1,0.7,1.5,0.9,1.2,0.37
Cote dIvoire,30/04/2020,forecast,1.1,0.7,1.5,0.9,1.2,0.38
Cote dIvoire,01/05/2020,forecast,1.1,0.6,1.6,0.9,1.2,0.38
Cote dIvoire,02/05/2020,forecast,1.1,0.6,1.6,0.8,1.2,0.39
Cote dIvoire,03/05/2020,forecast,1.1,0.6,1.7,0.8,1.2,0.41
Cote dIvoire,04/05/2020,forecast,1.1,0.5,1.6,0.8,1.2,0.42
Cote dIvoire,05/05/2020,forecast,1.1,0.5,1.7,0.8,1.2,0.43
Cote dIvoire,06/05/2020,forecast,1.1,0.5,1.8,0.8,1.2,0.43
Cote dIvoire,07/05/2020,forecast,1,0.4,1.8,0.8,1.2,0.44
Cote dIvoire,08/05/2020,forecast,1.1,0.4,1.8,0.8,1.3,0.44
Croatia,08/03/2020,nowcast,2,1.5,2.4,1.8,2.1,0
Croatia,09/03/2020,nowcast,1.9,1.5,2.3,1.7,2.1,0
Croatia,10/03/2020,nowcast,1.9,1.5,2.2,1.7,2,0
Croatia,11/03/2020,nowcast,1.8,1.5,2.2,1.6,1.9,0
Croatia,12/03/2020,nowcast,1.8,1.5,2.1,1.6,1.9,0
Croatia,13/03/2020,nowcast,1.7,1.4,2,1.6,1.8,0
Croatia,14/03/2020,nowcast,1.7,1.4,2,1.5,1.8,0
Croatia,15/03/2020,nowcast,1.6,1.3,1.9,1.5,1.7,0
Croatia,16/03/2020,nowcast,1.5,1.3,1.8,1.4,1.6,0
Croatia,17/03/2020,nowcast,1.4,1.2,1.7,1.3,1.5,0
Croatia,18/03/2020,nowcast,1.4,1.1,1.6,1.3,1.4,0
Croatia,19/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Croatia,20/03/2020,nowcast,1.2,1,1.4,1.1,1.3,0.02
Croatia,21/03/2020,nowcast,1.1,1,1.3,1.1,1.2,0.06
Croatia,22/03/2020,nowcast,1.1,1,1.3,1,1.2,0.11
Croatia,23/03/2020,nowcast,1.1,0.9,1.2,1,1.1,0.23
Croatia,24/03/2020,nowcast,1,0.9,1.1,1,1.1,0.4
Croatia,25/03/2020,nowcast,1,0.9,1.1,0.9,1,0.58
Croatia,26/03/2020,nowcast,1,0.8,1.1,0.9,1,0.74
Croatia,27/03/2020,nowcast,0.9,0.8,1,0.9,1,0.85
Croatia,28/03/2020,nowcast,0.9,0.8,1,0.9,1,0.91
Croatia,29/03/2020,nowcast,0.9,0.8,1,0.8,0.9,0.94
Croatia,30/03/2020,nowcast,0.9,0.8,1,0.8,0.9,0.95
Croatia,31/03/2020,nowcast,0.9,0.8,1,0.8,0.9,0.95
Croatia,01/04/2020,nowcast,0.9,0.8,1,0.8,0.9,0.93
Croatia,02/04/2020,nowcast,0.9,0.8,1,0.8,0.9,0.92
Croatia,03/04/2020,nowcast,0.9,0.8,1,0.9,0.9,0.92
Croatia,04/04/2020,nowcast,0.9,0.8,1,0.8,0.9,0.93
Croatia,05/04/2020,nowcast,0.9,0.7,1,0.8,0.9,0.97
Croatia,06/04/2020,nowcast,0.8,0.7,1,0.8,0.9,0.99
Croatia,07/04/2020,nowcast,0.8,0.7,0.9,0.7,0.8,1
Croatia,08/04/2020,nowcast,0.8,0.6,0.9,0.7,0.8,1
Croatia,09/04/2020,nowcast,0.7,0.6,0.8,0.7,0.8,1
Croatia,10/04/2020,nowcast,0.7,0.6,0.8,0.7,0.8,1
Croatia,11/04/2020,nowcast,0.7,0.6,0.8,0.6,0.7,1
Croatia,12/04/2020,nowcast,0.7,0.6,0.8,0.6,0.7,1
Croatia,13/04/2020,nowcast,0.7,0.5,0.8,0.6,0.7,1
Croatia,14/04/2020,nowcast,0.7,0.5,0.9,0.6,0.7,1
Croatia,15/04/2020,nowcast,0.7,0.6,0.9,0.6,0.8,0.99
Croatia,16/04/2020,nowcast,0.7,0.6,0.9,0.6,0.8,0.98
Croatia,17/04/2020,nowcast,0.7,0.6,0.9,0.7,0.8,0.98
Croatia,18/04/2020,nowcast,0.7,0.5,0.9,0.7,0.8,0.98
Croatia,19/04/2020,nowcast,0.7,0.5,0.9,0.6,0.8,0.99
Croatia,20/04/2020,nowcast,0.7,0.4,0.9,0.6,0.8,0.99
Croatia,21/04/2020,nowcast,0.6,0.4,0.9,0.6,0.7,0.99
Croatia,22/04/2020,nowcast,0.6,0.4,0.9,0.5,0.7,0.98
Croatia,23/04/2020,nowcast,0.7,0.4,1,0.6,0.8,0.94
Croatia,24/04/2020,nowcast,0.7,0.4,1.2,0.6,0.9,0.85
Cuba,15/03/2020,nowcast,1.9,1.4,2.4,1.6,2,0
Cuba,16/03/2020,nowcast,1.8,1.4,2.3,1.7,2,0
Cuba,17/03/2020,nowcast,1.8,1.4,2.2,1.6,1.9,0
Cuba,18/03/2020,nowcast,1.7,1.3,2.1,1.6,1.9,0
Cuba,19/03/2020,nowcast,1.7,1.3,2.1,1.5,1.8,0
Cuba,20/03/2020,nowcast,1.7,1.3,2,1.5,1.8,0
Cuba,21/03/2020,nowcast,1.6,1.3,1.9,1.5,1.7,0
Cuba,22/03/2020,nowcast,1.6,1.3,1.9,1.4,1.7,0
Cuba,23/03/2020,nowcast,1.5,1.3,1.8,1.4,1.6,0
Cuba,24/03/2020,nowcast,1.5,1.2,1.8,1.4,1.6,0
Cuba,25/03/2020,nowcast,1.4,1.2,1.7,1.3,1.5,0
Cuba,26/03/2020,nowcast,1.4,1.2,1.6,1.3,1.5,0
Cuba,27/03/2020,nowcast,1.3,1.1,1.6,1.2,1.4,0
Cuba,28/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0
Cuba,29/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0
Cuba,30/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0
Cuba,31/03/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0
Cuba,01/04/2020,nowcast,1.3,1.1,1.5,1.2,1.3,0
Cuba,02/04/2020,nowcast,1.3,1.1,1.4,1.2,1.3,0
Cuba,03/04/2020,nowcast,1.2,1.1,1.4,1.2,1.3,0
Cuba,04/04/2020,nowcast,1.2,1,1.4,1.1,1.3,0.02
Cuba,05/04/2020,nowcast,1.2,1,1.3,1.1,1.2,0.04
Cuba,06/04/2020,nowcast,1.1,1,1.3,1.1,1.2,0.11
Cuba,07/04/2020,nowcast,1.1,0.9,1.2,1,1.1,0.18
Cuba,08/04/2020,nowcast,1,0.9,1.2,1,1.1,0.28
Cuba,09/04/2020,nowcast,1,0.9,1.2,1,1.1,0.35
Cuba,10/04/2020,nowcast,1,0.9,1.1,1,1.1,0.41
Cuba,11/04/2020,nowcast,1,0.9,1.1,1,1,0.46
Cuba,12/04/2020,nowcast,1,0.9,1.1,1,1,0.51
Cuba,13/04/2020,nowcast,1,0.9,1.1,0.9,1,0.57
Cuba,14/04/2020,nowcast,1,0.9,1.1,0.9,1,0.64
Cuba,15/04/2020,nowcast,1,0.8,1.1,0.9,1,0.72
Cuba,16/04/2020,nowcast,0.9,0.8,1.1,0.9,1,0.78
Cuba,17/04/2020,nowcast,0.9,0.8,1.1,0.9,1,0.82
Cuba,18/04/2020,nowcast,0.9,0.8,1.1,0.9,1,0.84
Cuba,19/04/2020,nowcast,0.9,0.8,1,0.9,1,0.84
Cuba,20/04/2020,nowcast,0.9,0.8,1.1,0.9,1,0.82
Cuba,21/04/2020,nowcast,0.9,0.8,1.1,0.9,1,0.77
Cuba,22/04/2020,nowcast,1,0.8,1.1,0.9,1,0.69
Cuba,23/04/2020,nowcast,1,0.8,1.2,0.9,1,0.54
Cuba,24/04/2020,nowcast,1.1,0.9,1.3,1,1.1,0.32
Cuba,25/04/2020,forecast,1.1,0.8,1.3,0.9,1.1,0.34
Cuba,26/04/2020,forecast,1.1,0.8,1.4,0.9,1.1,0.35
Cuba,27/04/2020,forecast,1.1,0.8,1.4,0.9,1.1,0.35
Cuba,28/04/2020,forecast,1.1,0.8,1.4,0.9,1.1,0.37
Cuba,29/04/2020,forecast,1.1,0.8,1.5,0.9,1.1,0.37
Cuba,30/04/2020,forecast,1.1,0.7,1.5,0.9,1.2,0.39
Cuba,01/05/2020,forecast,1.1,0.7,1.6,0.8,1.2,0.39
Cuba,02/05/2020,forecast,1.1,0.7,1.7,0.8,1.1,0.41
Cuba,03/05/2020,forecast,1.1,0.7,1.7,0.8,1.1,0.41
Cuba,04/05/2020,forecast,1.1,0.6,1.7,0.8,1.2,0.42
Cuba,05/05/2020,forecast,1.1,0.6,1.8,0.8,1.1,0.43
Cuba,06/05/2020,forecast,1,0.6,1.8,0.8,1.1,0.44
Cuba,07/05/2020,forecast,1.1,0.6,1.9,0.7,1.1,0.43
Cuba,08/05/2020,forecast,1,0.5,1.9,0.7,1.1,0.44
Czechia,02/03/2020,nowcast,2.1,1.6,2.5,1.8,2.1,0
Czechia,03/03/2020,nowcast,2,1.6,2.4,1.8,2.2,0
Czechia,04/03/2020,nowcast,2,1.6,2.4,1.8,2.1,0
Czechia,05/03/2020,nowcast,1.9,1.6,2.3,1.8,2,0
Czechia,06/03/2020,nowcast,1.9,1.6,2.2,1.7,1.9,0
Czechia,07/03/2020,nowcast,1.8,1.5,2.1,1.7,1.9,0
Czechia,08/03/2020,nowcast,1.8,1.5,2,1.6,1.8,0
Czechia,09/03/2020,nowcast,1.7,1.4,2,1.6,1.8,0
Czechia,10/03/2020,nowcast,1.7,1.4,1.9,1.5,1.7,0
Czechia,11/03/2020,nowcast,1.6,1.4,1.8,1.5,1.7,0
Czechia,12/03/2020,nowcast,1.5,1.4,1.8,1.4,1.6,0
Czechia,13/03/2020,nowcast,1.5,1.3,1.7,1.4,1.6,0
Czechia,14/03/2020,nowcast,1.4,1.3,1.6,1.4,1.5,0
Czechia,15/03/2020,nowcast,1.4,1.2,1.6,1.3,1.4,0
Czechia,16/03/2020,nowcast,1.3,1.2,1.5,1.3,1.4,0
Czechia,17/03/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Czechia,18/03/2020,nowcast,1.3,1.1,1.4,1.2,1.3,0
Czechia,19/03/2020,nowcast,1.2,1.1,1.4,1.2,1.3,0
Czechia,20/03/2020,nowcast,1.2,1.1,1.3,1.2,1.3,0
Czechia,21/03/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Czechia,22/03/2020,nowcast,1.1,1,1.2,1.1,1.2,0.02
Czechia,23/03/2020,nowcast,1.1,1,1.2,1,1.1,0.17
Czechia,24/03/2020,nowcast,1,0.9,1.1,1,1,0.51
Czechia,25/03/2020,nowcast,1,0.9,1,0.9,1,0.8
Czechia,26/03/2020,nowcast,0.9,0.9,1,0.9,1,0.91
Czechia,27/03/2020,nowcast,0.9,0.9,1,0.9,1,0.95
Czechia,28/03/2020,nowcast,0.9,0.8,1,0.9,0.9,0.99
Czechia,29/03/2020,nowcast,0.9,0.8,0.9,0.8,0.9,1
Czechia,30/03/2020,nowcast,0.8,0.8,0.9,0.8,0.9,1
Czechia,31/03/2020,nowcast,0.8,0.7,0.9,0.8,0.8,1
Czechia,01/04/2020,nowcast,0.8,0.7,0.9,0.8,0.8,1
Czechia,02/04/2020,nowcast,0.8,0.7,0.9,0.8,0.8,1
Czechia,03/04/2020,nowcast,0.8,0.7,0.8,0.7,0.8,1
Czechia,04/04/2020,nowcast,0.8,0.7,0.8,0.7,0.8,1
Czechia,05/04/2020,nowcast,0.7,0.6,0.8,0.7,0.8,1
Czechia,06/04/2020,nowcast,0.7,0.6,0.8,0.7,0.7,1
Czechia,07/04/2020,nowcast,0.7,0.6,0.8,0.7,0.7,1
Czechia,08/04/2020,nowcast,0.7,0.6,0.8,0.7,0.8,1
Czechia,09/04/2020,nowcast,0.8,0.7,0.9,0.7,0.8,1
Czechia,10/04/2020,nowcast,0.8,0.7,0.9,0.8,0.9,0.99
Czechia,11/04/2020,nowcast,0.8,0.7,1,0.8,0.9,0.99
Czechia,12/04/2020,nowcast,0.9,0.7,1,0.8,0.9,0.98
Czechia,13/04/2020,nowcast,0.8,0.7,0.9,0.8,0.9,0.99
Czechia,14/04/2020,nowcast,0.8,0.7,0.9,0.8,0.9,0.99
Czechia,15/04/2020,nowcast,0.8,0.7,0.9,0.8,0.9,1
Czechia,16/04/2020,nowcast,0.8,0.7,0.9,0.7,0.8,1
Czechia,17/04/2020,nowcast,0.8,0.7,0.9,0.7,0.8,1
Czechia,18/04/2020,nowcast,0.8,0.6,0.9,0.7,0.8,1
Czechia,19/04/2020,nowcast,0.8,0.6,0.9,0.7,0.8,1
Czechia,20/04/2020,nowcast,0.8,0.7,0.9,0.7,0.8,0.99
Czechia,21/04/2020,nowcast,0.8,0.7,1,0.8,0.9,0.95
Czechia,22/04/2020,nowcast,0.9,0.7,1,0.8,0.9,0.9
Czechia,23/04/2020,nowcast,0.9,0.7,1.1,0.8,1,0.77
Czechia,24/04/2020,nowcast,1,0.7,1.2,0.9,1,0.62
Czechia,25/04/2020,forecast,1,0.7,1.2,0.8,1.1,0.58
Czechia,26/04/2020,forecast,1,0.7,1.3,0.8,1.1,0.55
Czechia,27/04/2020,forecast,1,0.7,1.4,0.8,1.1,0.53
Czechia,28/04/2020,forecast,1,0.7,1.4,0.8,1.1,0.5
Czechia,29/04/2020,forecast,1,0.6,1.5,0.8,1.1,0.48
Czechia,30/04/2020,forecast,1,0.6,1.5,0.8,1.1,0.48
Czechia,01/05/2020,forecast,1,0.5,1.6,0.8,1.1,0.48
Czechia,02/05/2020,forecast,1,0.5,1.7,0.8,1.1,0.47
Czechia,03/05/2020,forecast,1,0.5,1.7,0.8,1.2,0.46
Czechia,04/05/2020,forecast,1,0.5,1.8,0.7,1.2,0.46
Czechia,05/05/2020,forecast,1,0.4,1.8,0.7,1.2,0.45
Czechia,06/05/2020,forecast,1,0.5,2,0.7,1.2,0.46
Czechia,07/05/2020,forecast,1,0.4,2,0.7,1.2,0.45
Czechia,08/05/2020,forecast,1,0.4,2.1,0.7,1.2,0.45
Democratic Republic of the Congo,14/03/2020,nowcast,1.9,1.2,2.5,1.5,2.1,0
Democratic Republic of the Congo,15/03/2020,nowcast,1.8,1.2,2.4,1.5,1.9,0.01
Democratic Republic of the Congo,16/03/2020,nowcast,1.7,1.2,2.3,1.4,1.9,0.01
Democratic Republic of the Congo,17/03/2020,nowcast,1.6,1.1,2.1,1.4,1.8,0.01
Democratic Republic of the Congo,18/03/2020,nowcast,1.6,1.1,2,1.4,1.7,0.01
Democratic Republic of the Congo,19/03/2020,nowcast,1.5,1.1,1.9,1.3,1.6,0.02
Democratic Republic of the Congo,20/03/2020,nowcast,1.5,1.1,1.9,1.3,1.6,0.02
Democratic Republic of the Congo,21/03/2020,nowcast,1.4,1,1.8,1.3,1.6,0.02
Democratic Republic of the Congo,22/03/2020,nowcast,1.4,1,1.7,1.2,1.5,0.03
Democratic Republic of the Congo,23/03/2020,nowcast,1.3,1,1.6,1.2,1.4,0.04
Democratic Republic of the Congo,24/03/2020,nowcast,1.3,1,1.6,1.2,1.4,0.06
Democratic Republic of the Congo,25/03/2020,nowcast,1.3,1,1.5,1.1,1.3,0.06
Democratic Republic of the Congo,26/03/2020,nowcast,1.2,0.9,1.5,1.1,1.3,0.09
Democratic Republic of the Congo,27/03/2020,nowcast,1.2,0.9,1.4,1.1,1.3,0.13
Democratic Republic of the Congo,28/03/2020,nowcast,1.1,0.9,1.4,1,1.3,0.18
Democratic Republic of the Congo,29/03/2020,nowcast,1.1,0.9,1.4,1,1.2,0.22
Democratic Republic of the Congo,30/03/2020,nowcast,1.1,0.9,1.4,1,1.2,0.23
Democratic Republic of the Congo,31/03/2020,nowcast,1.1,0.9,1.3,1,1.2,0.22
Democratic Republic of the Congo,01/04/2020,nowcast,1.1,0.9,1.3,1,1.2,0.24
Democratic Republic of the Congo,02/04/2020,nowcast,1.1,0.9,1.4,1,1.2,0.18
Democratic Republic of the Congo,03/04/2020,nowcast,1.1,0.9,1.4,1,1.2,0.17
Democratic Republic of the Congo,04/04/2020,nowcast,1.1,0.9,1.4,1,1.2,0.16
Democratic Republic of the Congo,05/04/2020,nowcast,1.1,0.9,1.4,1,1.2,0.16
Democratic Republic of the Congo,06/04/2020,nowcast,1.1,0.9,1.4,1,1.2,0.18
Democratic Republic of the Congo,07/04/2020,nowcast,1.1,0.9,1.4,1,1.2,0.17
Democratic Republic of the Congo,08/04/2020,nowcast,1.1,0.9,1.4,1,1.2,0.14
Democratic Republic of the Congo,09/04/2020,nowcast,1.2,0.9,1.4,1.1,1.3,0.09
Democratic Republic of the Congo,10/04/2020,nowcast,1.2,1,1.5,1.1,1.3,0.05
Democratic Republic of the Congo,11/04/2020,nowcast,1.2,1,1.5,1.1,1.3,0.04
Democratic Republic of the Congo,12/04/2020,nowcast,1.2,1,1.5,1.1,1.3,0.03
Democratic Republic of the Congo,13/04/2020,nowcast,1.2,1,1.5,1.1,1.3,0.04
Democratic Republic of the Congo,14/04/2020,nowcast,1.2,1,1.5,1.1,1.3,0.04
Democratic Republic of the Congo,15/04/2020,nowcast,1.2,1,1.5,1.1,1.3,0.03
Democratic Republic of the Congo,16/04/2020,nowcast,1.3,1,1.5,1.2,1.3,0.03
Democratic Republic of the Congo,17/04/2020,nowcast,1.3,1,1.5,1.2,1.3,0.02
Democratic Republic of the Congo,18/04/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Democratic Republic of the Congo,19/04/2020,nowcast,1.3,1.1,1.6,1.2,1.4,0.01
Democratic Republic of the Congo,20/04/2020,nowcast,1.3,1.1,1.6,1.2,1.4,0
Democratic Republic of the Congo,21/04/2020,nowcast,1.4,1.1,1.6,1.3,1.5,0.01
Democratic Republic of the Congo,22/04/2020,nowcast,1.4,1.2,1.7,1.3,1.5,0
Democratic Republic of the Congo,23/04/2020,nowcast,1.4,1.2,1.7,1.3,1.5,0
Democratic Republic of the Congo,24/04/2020,nowcast,1.5,1.2,1.8,1.4,1.6,0
Democratic Republic of the Congo,25/04/2020,forecast,1.5,1.2,1.9,1.4,1.6,0
Democratic Republic of the Congo,26/04/2020,forecast,1.5,1.2,1.9,1.4,1.6,0
Democratic Republic of the Congo,27/04/2020,forecast,1.5,1.2,1.9,1.3,1.6,0
Democratic Republic of the Congo,28/04/2020,forecast,1.5,1.1,2,1.3,1.6,0.01
Democratic Republic of the Congo,29/04/2020,forecast,1.5,1.1,2,1.3,1.7,0.01
